Date,BIZD,BLOK,DBO,GLD,IWM,SHY,SPY,STIP,USRT,UUP,VGLT,VWO
2005-08-29,,,,43.56999969482422,53.23223876953125,62.703800201416016,89.87566375732422,,,,,18.002187728881836
2005-08-30,,,,43.0099983215332,52.99608612060547,62.79700469970703,89.4029769897461,,,,,17.81466293334961
2005-08-31,,,,43.400001525878906,54.176876068115234,62.95997619628906,90.5329818725586,,,,,18.155614852905273
2005-09-01,,,,44.220001220703125,54.176876068115234,63.0362548828125,90.46649932861328,,,,,18.3397274017334
2005-09-02,,,,44.25,53.88369369506836,63.11415100097656,90.30402374267578,,,,,18.50338363647461
2005-09-06,,,,44.27000045776367,54.689884185791016,63.012943267822266,91.3601303100586,,,,,18.714771270751953
2005-09-07,,,,44.33000183105469,54.852760314941406,62.966224670410156,91.51529693603516,,,,,18.75227928161621
2005-09-08,,,,44.599998474121094,54.5433235168457,62.93504333496094,91.21247863769531,,,,,18.75909423828125
2005-09-09,,,,44.84000015258789,54.87718963623047,62.95063400268555,92.0248794555664,,,,,18.990942001342773
2005-09-12,,,,44.88999938964844,55.12146759033203,62.927310943603516,91.84025573730469,,,,,18.943220138549805
2005-09-13,,,,44.560001373291016,54.69803237915039,62.966224670410156,91.33065032958984,,,,,18.817060470581055
2005-09-14,,,,44.959999084472656,54.07099151611328,62.95841598510742,90.998291015625,,,,,18.902299880981445
2005-09-15,,,,45.41999816894531,53.88369369506836,62.9428825378418,90.95394134521484,,,,,18.967079162597656
2005-09-16,,,,45.81999969482422,54.510738372802734,62.89615249633789,91.6007308959961,,,,,19.113691329956055
2005-09-19,,,,46.25,54.25015640258789,62.911712646484375,91.29662322998047,,,,,19.147777557373047
2005-09-20,,,,46.22999954223633,53.46840286254883,62.86503982543945,90.52523803710938,,,,,19.16141700744629
2005-09-21,,,,47.060001373291016,52.605224609375,62.927310943603516,89.67973327636719,,,,,19.229610443115234
2005-09-22,,,,46.36000061035156,52.873939514160156,62.95063400268555,89.9986343383789,,,,,19.20914649963379
2005-09-23,,,,46.279998779296875,53.239871978759766,62.89615249633789,90.07279968261719,,,,,19.05571937561035
2005-09-26,,,,46.56999969482422,53.59927749633789,62.849464416503906,90.1766357421875,,,,,19.311443328857422
2005-09-27,,,,46.25,53.4195671081543,62.826087951660156,90.15438079833984,,,,,19.15460205078125
2005-09-28,,,,46.79999923706055,53.34606170654297,62.849464416503906,90.24340057373047,,,,,19.270523071289062
2005-09-29,,,,47.099998474121094,53.934165954589844,62.826087951660156,90.9776840209961,,,,,19.621702194213867
2005-09-30,,,,46.70000076293945,54.22822189331055,62.77159881591797,91.25951385498047,,,,,19.648977279663086
2005-10-03,,,,46.41999816894531,54.55493927001953,62.74347686767578,90.93318939208984,,,,,19.553510665893555
2005-10-04,,,,46.45000076293945,53.72997283935547,62.73566818237305,89.90963745117188,,,,,19.51941680908203
2005-10-05,,,,46.36000061035156,52.35771560668945,62.76691818237305,88.73033142089844,,,,,19.15460205078125
2005-10-06,,,,47.209999084472656,51.892127990722656,62.76691818237305,88.41139221191406,,,,,18.554527282714844
2005-10-07,,,,47.36000061035156,52.35771560668945,62.81376647949219,88.71550750732422,,,,,18.82728385925293
2005-10-10,,,,47.369998931884766,51.76962661743164,62.80597686767578,87.96637725830078,,,,,18.871606826782227
2005-10-11,,,,47.38999938964844,51.050811767578125,62.79031753540039,87.84027862548828,,,,,18.956846237182617
2005-10-12,,,,46.849998474121094,50.3320198059082,62.74347686767578,87.15049743652344,,,,,18.61590003967285
2005-10-13,,,,47.02000045776367,50.53621292114258,62.74347686767578,87.09857940673828,,,,,18.33631706237793
2005-10-14,,,,46.79999923706055,51.38572311401367,62.75907516479492,88.018310546875,,,,,18.428377151489258
2005-10-17,,,,47.2599983215332,51.475555419921875,62.72785568237305,88.34465026855469,,,,,18.513614654541016
2005-10-18,,,,47.0,50.78126525878906,62.78252029418945,87.3878402709961,,,,,18.070377349853516
2005-10-19,,,,46.34000015258789,51.87578582763672,62.81376647949219,88.84158325195312,,,,,18.077194213867188
2005-10-20,,,,45.97999954223633,50.91194534301758,62.81376647949219,87.27655792236328,,,,,17.48735237121582
2005-10-21,,,,46.52000045776367,51.475555419921875,62.85280227661133,87.61774444580078,,,,,18.063556671142578
2005-10-24,,,,46.38999938964844,52.602752685546875,62.82942199707031,88.97508239746094,,,,,18.46929359436035
2005-10-25,,,,47.060001373291016,52.153499603271484,62.72006607055664,88.79708862304688,,,,,18.097654342651367
2005-10-26,,,,46.93000030517578,51.88395690917969,62.696632385253906,88.53749084472656,,,,,18.25448989868164
2005-10-27,,,,47.18000030517578,50.797611236572266,62.74347686767578,87.59553527832031,,,,,17.746475219726562
2005-10-28,,,,47.220001220703125,51.50822067260742,62.74347686767578,88.8564224243164,,,,,18.189708709716797
2005-10-31,,,,46.400001525878906,52.09634017944336,62.72006607055664,89.10118103027344,,,,,18.537477493286133
2005-11-01,,,,45.72999954223633,52.35771560668945,62.73725891113281,89.36820983886719,,,,,18.66703987121582
2005-11-02,,,,46.130001068115234,53.41139602661133,62.72944259643555,90.30272674560547,,,,,19.06595230102539
2005-11-03,,,,45.959999084472656,53.59927749633789,62.69810104370117,90.68841552734375,,,,,19.072769165039062
2005-11-04,,,,45.5099983215332,53.48491287231445,62.69810104370117,90.56977081298828,,,,,19.025039672851562
2005-11-07,,,,45.77000045776367,53.68094253540039,62.690330505371094,90.65876007080078,,,,,18.99775505065918
2005-11-08,,,,45.90999984741211,53.48491287231445,62.768638610839844,90.65876007080078,,,,,18.8852481842041
2005-11-09,,,,46.560001373291016,53.664608001708984,62.690330505371094,90.7774429321289,,,,,19.110279083251953
2005-11-10,,,,46.47999954223633,53.950496673583984,62.776432037353516,91.4820785522461,,,,,19.17505645751953
2005-11-11,,,,46.79999923706055,54.26087951660156,62.79991912841797,91.7935562133789,,,,,19.355762481689453
2005-11-14,,,,46.619998931884766,54.06486511230469,62.7059440612793,91.74164581298828,,,,,19.321664810180664
2005-11-15,,,,46.65999984741211,53.28071594238281,62.75293731689453,91.40789031982422,,,,,19.15460205078125
2005-11-16,,,,47.779998779296875,53.297054290771484,62.831275939941406,91.59326934814453,,,,,19.348941802978516
2005-11-17,,,,48.47999954223633,54.22005844116211,62.88607406616211,92.44628143310547,,,,,19.60125160217285
2005-11-18,,,,48.459999084472656,54.63661575317383,62.88607406616211,92.80970764160156,,,,,19.67284393310547
2005-11-21,,,,48.9900016784668,55.19205856323242,62.92522430419922,93.2770004272461,,,,,19.703535079956055
2005-11-22,,,,49.31999969482422,55.48613357543945,63.0113639831543,93.67747497558594,,,,,19.648977279663086
2005-11-23,,,,49.150001525878906,55.55144500732422,62.93302536010742,94.21894836425781,,,,,19.98992919921875
2005-11-25,,,,49.41999816894531,55.51061248779297,62.98788070678711,94.2931137084961,,,,,19.93878746032715
2005-11-28,,,,49.7400016784668,54.77547836303711,63.003501892089844,93.62557220458984,,,,,19.826274871826172
2005-11-29,,,,49.79999923706055,54.857173919677734,62.956573486328125,93.5217514038086,,,,,19.768312454223633
2005-11-30,,,,49.099998474121094,55.09403991699219,62.964359283447266,93.01740264892578,,,,,19.829683303833008
2005-12-01,,,,50.16999816894531,55.99254608154297,62.90235900878906,93.9667739868164,,,,,20.262685775756836
2005-12-02,,,,50.31999969482422,56.21306228637695,62.9572639465332,94.08543395996094,,,,,20.276330947875977
2005-12-05,,,,50.779998779296875,55.812835693359375,62.88662338256836,93.88518524169922,,,,,20.30701446533203
2005-12-06,,,,50.88999938964844,55.984371185302734,62.973045349121094,94.06318664550781,,,,,20.5593204498291
2005-12-07,,,,51.31999969482422,55.64129638671875,62.9808235168457,93.51432800292969,,,,,20.419523239135742
2005-12-08,,,,51.900001525878906,55.788326263427734,63.05937194824219,93.45501708984375,,,,,20.33087921142578
2005-12-09,,,,52.400001525878906,56.066078186035156,62.9965934753418,93.69974517822266,,,,,20.385435104370117
2005-12-12,,,,52.560001373291016,56.237571716308594,62.98875427246094,93.78874206542969,,,,,20.60704803466797
2005-12-13,,,,51.650001525878906,56.2457389831543,63.02012634277344,94.4266128540039,,,,,20.74342918395996
2005-12-14,,,,50.349998474121094,56.180416107177734,63.09077835083008,94.7974624633789,,,,,20.66160011291504
